srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
59.166.0.8,12342,149.171.126.6,6881,tcp,FIN,5.209044,1540,1644,31,29,4,4,-,2217.681396,2385.08252,16,18,255,255,2336336657,259969253,96,91,0,0,23202.76264,533.8205,1421927443,1421927449,347.247879,303.228875,0.054265,0.054151,0.000114,0,0,0.0,0.0,0,18,17,18,18,17,1,11,,0
59.166.0.8,26052,149.171.126.6,6881,tcp,FIN,5.94378,2302,34406,31,29,5,15,-,2996.073242,45206.25,30,42,255,255,2041012383,2339945104,77,819,0,0,17787.62152,14265.10601,1421927443,1421927449,204.945625,144.898466,0.003665,0.002939,0.000726,0,0,0.0,0.0,0,18,17,18,18,17,1,11,,0
59.166.0.8,54535,149.171.126.6,6881,tcp,FIN,5.623966,1540,1644,31,29,4,4,-,2054.066406,2209.117188,16,18,255,255,4186399691,289369219,96,91,0,0,22949.39724,644.0725,1421927443,1421927449,374.909862,324.044062,0.138972,0.115212,0.02376,0,0,0.0,0.0,0,18,17,18,18,17,1,11,,0
59.166.0.1,60761,149.171.126.8,53,udp,CON,0.000922,146,178,31,29,0,0,dns,633405.625,772234.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927449,1421927449,0.001,0.002,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,9,15,2,1,2,,0
59.166.0.1,62362,149.171.126.8,53,udp,CON,0.001107,146,178,31,29,0,0,dns,527551.9375,643179.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927449,1421927449,0.001,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,9,15,2,1,2,,0
59.166.0.1,62932,149.171.126.7,6881,tcp,FIN,5.756042,1540,1644,31,29,4,4,-,2006.93457,2158.427734,16,18,255,255,503465116,250370924,96,91,0,0,28905.14456,645.147312,1421927443,1421927449,383.712208,336.45075,0.037199,0.036375,0.000824,0,0,0.0,0.0,0,13,9,10,15,10,2,6,,0
59.166.0.0,22150,149.171.126.4,6881,tcp,FIN,0.809023,1540,1644,31,29,4,4,-,14278.95117,15356.79395,16,18,255,255,3160658264,1072494969,96,91,0,0,3365.641751,99.838813,1421927448,1421927449,53.910932,47.562883,0.0006,0.000449,0.000151,0,0,0.0,0.0,0,14,11,11,15,12,1,4,,0
59.166.0.1,45343,149.171.126.2,6881,tcp,FIN,1.416595,1540,1644,31,29,4,4,-,8154.765625,8770.326172,16,18,255,255,2620659696,866337080,96,91,0,0,6248.405892,196.692109,1421927448,1421927449,94.411397,83.297586,0.000678,0.000531,0.000147,0,0,0.0,0.0,0,13,15,16,15,10,1,5,,0
59.166.0.4,65048,149.171.126.4,6881,tcp,FIN,2.191974,1540,1644,31,29,4,4,-,5270.135742,5667.950684,16,18,255,255,4103949549,2544746785,96,91,0,0,9120.312974,261.229297,1421927447,1421927449,146.11026,128.908469,0.000684,0.000526,0.000158,0,0,0.0,0.0,0,11,11,11,10,8,1,5,,0
59.166.0.3,13479,149.171.126.1,80,tcp,FIN,4.740254,1684,10168,31,29,3,5,http,2639.520996,16208.41406,14,18,255,255,638561909,2947994122,120,565,0,0,29189.29826,25536.45205,1421927444,1421927449,364.607615,278.809647,0.000631,0.000489,0.000142,0,0,0.0,0.0,0,2,1,4,7,2,1,2,,0
59.166.0.6,11589,149.171.126.9,6881,tcp,FIN,4.905169,1540,1644,31,29,4,4,-,2355.06665,2532.838379,16,18,255,255,2433886224,430644679,96,91,0,0,20855.99221,598.698,1421927444,1421927449,326.9852,288.471656,0.001328,0.001147,0.000181,0,0,0.0,0.0,0,4,8,8,5,4,1,4,,0
59.166.0.6,40365,149.171.126.9,6881,tcp,FIN,5.075983,1540,1644,31,29,4,4,-,2275.81543,2447.604736,16,18,255,255,2433887369,576763134,96,91,0,0,22428.14037,529.573062,1421927444,1421927449,338.374146,285.39975,0.426973,0.224186,0.202787,0,0,0.0,0.0,0,4,8,8,5,4,1,4,,0
59.166.0.6,9676,149.171.126.9,6881,tcp,FIN,5.649304,2302,34406,31,29,5,15,-,3152.246826,47562.67578,30,42,255,255,288497803,344852983,77,819,0,0,13606.66106,13301.15173,1421927444,1421927449,194.79172,137.73556,0.003039,0.002145,0.000894,0,0,0.0,0.0,0,4,8,8,5,4,1,4,,0
59.166.0.7,59072,149.171.126.2,6881,tcp,FIN,5.188408,1540,1644,31,29,4,4,-,2226.501953,2394.568848,16,18,255,255,3938080158,323575114,96,91,0,0,22514.83607,582.751375,1421927444,1421927449,345.872196,303.302813,0.034017,0.032259,0.001758,0,0,0.0,0.0,0,6,15,16,6,6,1,2,,0
59.166.0.7,9404,149.171.126.5,6881,tcp,FIN,5.221018,1540,1644,31,29,4,4,-,2212.595459,2379.612549,16,18,255,255,1258430204,2753368940,96,91,0,0,23957.46817,552.677625,1421927444,1421927449,348.045458,304.996406,0.036835,0.036075,0.00076,0,0,0.0,0.0,0,6,9,9,6,6,1,2,,0
59.166.0.8,20343,149.171.126.2,6881,tcp,FIN,4.655099,1540,1644,31,29,4,4,-,2481.579834,2668.901367,16,18,255,255,708495868,2696954524,96,91,0,0,23648.9547,495.224344,1421927444,1421927449,310.313279,270.941125,0.141856,0.049095,0.092761,0,0,0.0,0.0,0,18,15,16,18,17,1,5,,0
59.166.0.8,35804,149.171.126.6,6881,tcp,FIN,5.233205,1540,1644,31,29,4,4,-,2207.442627,2374.071045,16,18,255,255,190952127,288988585,96,91,0,0,22349.59372,535.957437,1421927444,1421927449,348.840925,307.806062,0.000649,0.000501,0.000148,0,0,0.0,0.0,0,18,17,18,18,17,1,11,,0
59.166.0.9,52982,149.171.126.6,6881,tcp,FIN,5.46218,1540,1644,31,29,4,4,-,2114.906494,2274.549561,16,18,255,255,3338075501,436413733,96,91,0,0,26329.48124,652.219375,1421927444,1421927449,364.123867,319.420594,0.033806,0.032013,0.001793,0,0,0.0,0.0,0,5,17,18,5,5,1,5,,0
59.166.0.0,8853,149.171.126.9,6881,tcp,FIN,5.942141,2302,34406,31,29,5,15,-,2996.899658,45218.71875,30,42,255,255,446045548,2229859868,77,819,0,0,15875.06516,13252.8657,1421927443,1421927449,204.889657,144.899216,0.002009,0.001272,0.000737,0,0,0.0,0.0,0,14,8,8,15,12,1,2,,0
59.166.0.1,62932,149.171.126.7,6881,tcp,FIN,5.756042,1540,1644,31,29,4,4,-,2006.93457,2158.427734,16,18,255,255,503465116,250370924,96,91,0,0,28905.14456,645.147312,1421927443,1421927449,383.712208,336.45075,0.037199,0.036375,0.000824,0,0,0.0,0.0,0,13,9,10,15,10,2,6,,0
59.166.0.7,11157,149.171.126.5,6881,tcp,FIN,5.863586,1540,1644,31,29,4,4,-,1970.125488,2118.839844,16,18,255,255,3408012894,2381665676,96,91,0,0,23907.00504,679.886,1421927443,1421927449,390.885929,344.856406,0.001918,0.001026,0.000892,0,0,0.0,0.0,0,6,9,9,6,6,1,2,,0
59.166.0.1,51259,149.171.126.4,58208,tcp,FIN,18.346155,4152,2976,31,29,7,7,-,1741.182251,1251.488403,26,28,255,255,3158077136,1011646592,160,106,0,0,81508.96086,2388.66675,1421927430,1421927449,733.83218,679.46625,0.000687,0.000562,0.000125,0,0,0.0,0.0,0,13,11,11,15,1,1,1,,0
59.166.0.2,33752,149.171.126.0,36271,tcp,FIN,6.873455,4654,72914,31,29,7,33,-,5349.274902,83829.75,80,82,255,255,1406039917,1406369707,58,889,0,0,7253.520896,226.110375,1421927442,1421927449,87.000446,84.849781,0.000744,0.000611,0.000133,0,0,0.0,0.0,0,6,2,2,6,1,1,1,,0
59.166.0.0,3981,149.171.126.5,6881,tcp,FIN,5.02318,1540,1644,31,29,4,4,-,2299.738525,2473.33374,16,18,255,255,2206403176,502028040,96,91,0,0,23200.76582,662.815687,1421927444,1421927449,334.792875,295.415281,0.001303,0.00111,0.000193,0,0,0.0,0.0,0,14,9,9,15,12,1,4,,0
59.166.0.2,24831,149.171.126.3,6881,tcp,FIN,4.80916,1540,1644,31,29,4,4,-,2402.08252,2583.40332,16,18,255,255,4070595524,2534950962,96,91,0,0,20059.95905,708.216937,1421927444,1421927449,320.586338,282.822187,0.007969,0.001181,0.006788,0,0,0.0,0.0,0,6,9,9,6,3,1,2,,0
59.166.0.2,25683,149.171.126.3,6881,tcp,FIN,5.347936,1540,1644,31,29,4,4,-,2160.085693,2323.13916,16,18,255,255,4070596401,399769393,96,91,0,0,22158.24673,775.622125,1421927444,1421927449,356.507412,313.952281,0.010871,0.010746,0.000125,0,0,0.0,0.0,0,6,9,9,6,3,1,2,,0
59.166.0.5,27634,149.171.126.3,6881,tcp,FIN,5.174061,1540,1644,31,29,4,4,-,2232.675781,2401.20874,16,18,255,255,3110594254,442960726,96,91,0,0,26774.0812,582.05275,1421927444,1421927449,344.908392,304.29775,0.001903,0.000983,0.00092,0,0,0.0,0.0,0,8,9,9,9,8,1,5,,0
59.166.0.6,38311,149.171.126.9,6881,tcp,FIN,4.887266,1540,1644,31,29,4,4,-,2363.693604,2542.116455,16,18,255,255,2433885282,2550261341,96,91,0,0,20746.87423,568.828375,1421927444,1421927449,325.792608,287.41775,0.00202,0.001163,0.000857,0,0,0.0,0.0,0,4,8,8,5,4,1,4,,0
59.166.0.8,28560,149.171.126.6,6881,tcp,FIN,5.345125,1540,1644,31,29,4,4,-,2161.22168,2324.36084,16,18,255,255,4186401393,2613552041,96,91,0,0,20307.57906,633.01875,1421927444,1421927449,356.315208,311.290125,0.05401,0.053188,0.000822,0,0,0.0,0.0,0,18,17,18,18,17,1,11,,0
59.166.0.5,7403,149.171.126.6,11922,tcp,FIN,1.761118,424,8824,31,29,1,4,ftp-data,1685.293091,36744.83984,8,12,255,255,1210947527,2402800269,53,735,0,0,15921.46797,12680.44093,1421927447,1421927449,251.542295,160.058188,0.000678,0.000477,0.000201,0,0,0.0,0.0,0,1,1,18,9,1,1,1,,0
59.166.0.8,27166,149.171.126.0,55702,tcp,FIN,18.512657,4256,3080,31,29,7,7,-,1773.48938,1286.90332,28,30,255,255,948495550,3096955514,152,103,0,0,78706.95086,2409.98575,1421927430,1421927449,685.637171,661.146687,0.000675,0.000541,0.000134,0,0,0.0,0.0,0,18,2,2,18,1,1,1,,0
59.166.0.0,47003,149.171.126.6,6881,tcp,FIN,5.909561,2302,34406,31,29,5,15,-,3013.421631,45468.01172,30,42,255,255,108496488,98559464,77,819,0,0,14449.92092,13779.74092,1421927443,1421927449,203.765134,145.195496,0.104432,0.101736,0.002696,0,0,0.0,0.0,0,14,17,18,15,12,1,1,,0
59.166.0.2,22954,149.171.126.9,6881,tcp,FIN,5.410014,2198,34406,31,29,5,15,-,3134.927002,49666.41406,28,42,255,255,1750946908,114772580,79,819,0,0,11644.8619,10382.88878,1421927443,1421927449,200.359738,128.871613,0.128069,0.126277,0.001792,0,0,0.0,0.0,0,6,8,8,6,3,1,1,,0
59.166.0.5,12232,149.171.126.8,6881,tcp,FIN,5.514443,2302,34406,31,29,5,15,-,3229.337891,48725.86328,30,42,255,255,1488497292,74562680,77,819,0,0,13176.49005,10875.92903,1421927443,1421927449,190.140961,132.665537,0.077001,0.075151,0.00185,0,0,0.0,0.0,0,8,7,9,9,8,1,1,,0
59.166.0.7,18302,149.171.126.4,6881,tcp,FIN,5.641832,2198,34406,31,29,5,15,-,3006.115723,47625.66406,28,42,255,255,323469890,98561807,79,819,0,0,14132.63968,12168.23685,1421927443,1421927449,208.941634,136.019776,0.066748,0.06502,0.001728,0,0,0.0,0.0,0,6,11,11,6,6,1,1,,0
59.166.0.9,4725,149.171.126.6,6881,tcp,FIN,5.936245,1540,1644,31,29,4,4,-,1946.011353,2092.905518,16,18,255,255,3338079554,250372989,96,91,0,0,25807.56499,795.634688,1421927443,1421927449,395.726721,343.602062,0.095842,0.095009,0.000833,0,0,0.0,0.0,0,5,17,18,5,5,1,5,,0
59.166.0.9,47741,149.171.126.6,6881,tcp,FIN,6.368935,2302,34406,31,29,5,15,-,2796.071777,42188.52734,30,42,255,255,1188495701,97971342,77,819,0,0,20338.71432,15876.52961,1421927443,1421927449,219.606718,152.805421,0.106694,0.103909,0.002785,0,0,0.0,0.0,0,5,17,18,5,5,1,5,,0
59.166.0.9,49833,149.171.126.6,6881,tcp,FIN,5.91596,1540,1644,31,29,4,4,-,1952.68396,2100.081787,16,18,255,255,1188497796,2339946504,96,91,0,0,26742.5585,722.3995,1421927443,1421927449,394.374729,347.867813,0.004053,0.002206,0.001847,0,0,0.0,0.0,0,5,17,18,5,5,1,5,,0
59.166.0.1,11836,149.171.126.5,5190,tcp,FIN,30.626579,1272,2572,31,29,4,4,-,311.624756,634.742798,16,18,255,255,370942395,2516646476,80,143,0,0,211191.5712,6009.557,1421927419,1421927449,2041.743467,1801.526125,0.000793,0.000623,0.00017,0,0,0.0,0.0,0,13,9,9,15,2,1,1,,0
59.166.0.0,47273,149.171.126.5,6881,tcp,FIN,5.824174,2302,34406,31,29,5,15,-,3057.601074,46134.60938,30,42,255,255,61013869,2425747083,77,819,0,0,17087.70714,14749.30361,1421927443,1421927449,200.819821,137.875956,0.172005,0.171259,0.000746,0,0,0.0,0.0,0,14,9,9,15,12,1,4,,0
59.166.0.0,55692,149.171.126.1,6881,tcp,FIN,5.477977,2302,34406,31,29,5,15,-,3250.835205,49050.22656,30,42,255,255,733536356,122570520,77,819,0,0,15652.4043,11581.76218,1421927443,1421927449,188.884659,132.997098,0.026027,0.025094,0.000933,0,0,0.0,0.0,0,14,3,4,15,12,1,1,,0
59.166.0.3,38647,149.171.126.8,6881,tcp,FIN,5.598813,2302,34406,31,29,5,15,-,3180.674072,47991.60156,30,42,255,255,506045898,46630232,77,819,0,0,12745.10326,13031.57723,1421927443,1421927449,193.04955,136.528046,0.002022,0.001162,0.00086,0,0,0.0,0.0,0,5,7,9,7,4,1,1,,0
59.166.0.0,48984,149.171.126.5,6881,tcp,FIN,5.074642,1540,1644,31,29,4,4,-,2276.416748,2448.251465,16,18,255,255,61017631,532406921,96,91,0,0,20012.94901,688.6365,1421927444,1421927449,338.286412,295.622187,0.049858,0.049064,0.000794,0,0,0.0,0.0,0,14,9,9,15,12,1,4,,0
59.166.0.1,42736,149.171.126.2,5190,tcp,FIN,5.054176,1272,2572,31,29,4,4,-,1888.339478,3846.324463,16,18,255,255,2723942338,579477867,80,143,0,0,21344.274,559.785188,1421927444,1421927449,336.893925,297.270188,0.000712,0.000573,0.000139,0,0,0.0,0.0,0,13,15,16,15,2,1,5,,0
59.166.0.5,30212,149.171.126.3,6881,tcp,FIN,5.414043,1540,1644,31,29,4,4,-,2133.710449,2294.773193,16,18,255,255,961016030,450994236,96,91,0,0,24011.38071,571.588438,1421927444,1421927449,360.916212,318.442469,0.000653,0.000517,0.000136,0,0,0.0,0.0,0,8,9,9,9,8,1,5,,0
59.166.0.8,57452,149.171.126.6,6881,tcp,FIN,5.529707,1540,1644,31,29,4,4,-,2089.080078,2246.773682,16,18,255,255,4186400588,357161359,96,91,0,0,22255.47912,598.453625,1421927444,1421927449,368.623946,321.153531,0.200966,0.070096,0.13087,0,0,0.0,0.0,0,18,17,18,18,17,1,11,,0
59.166.0.8,61061,149.171.126.6,6881,tcp,FIN,4.776113,1540,1644,31,29,4,4,-,2418.703125,2601.278564,16,18,255,255,4186397958,2782152594,96,91,0,0,23996.35023,501.614844,1421927444,1421927449,318.380396,277.465125,0.060068,0.059205,0.000863,0,0,0.0,0.0,0,18,17,18,18,17,1,11,,0
59.166.0.1,42486,149.171.126.2,6881,tcp,FIN,1.442944,1540,1644,31,29,4,4,-,8005.854492,8610.174805,16,18,255,255,471078082,2992487494,96,91,0,0,6313.748219,185.110203,1421927448,1421927449,96.169331,84.822297,0.001179,0.000959,0.00022,0,0,0.0,0.0,0,13,15,16,15,10,1,5,,0
59.166.0.1,5882,149.171.126.2,6881,tcp,FIN,1.712738,1540,1644,31,29,4,4,-,6744.755859,7253.882324,16,18,255,255,2620658119,2833415449,96,91,0,0,7931.935427,236.516359,1421927448,1421927449,114.160934,100.720883,0.000635,0.000478,0.000157,0,0,0.0,0.0,0,13,15,16,15,10,1,5,,0
59.166.0.6,29804,149.171.126.8,23183,tcp,FIN,1.393701,8928,320,31,29,4,1,ftp-data,47591.26953,1532.609985,14,6,255,255,1858432847,2948863509,638,53,0,0,8624.491257,341.885063,1421927448,1421927449,107.207769,278.499188,0.001314,0.001088,0.000226,0,0,0.0,0.0,0,1,1,9,5,1,1,1,,0
59.166.0.0,29532,149.171.126.8,53,udp,CON,0.000933,130,162,31,29,0,0,dns,557341.875,694533.75,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927449,1421927449,0.001,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,1,3,9,15,1,1,1,,0
59.166.0.0,46377,149.171.126.2,53805,udp,CON,0.608141,528,304,31,29,0,0,-,5209.318359,2999.304443,4,4,0,0,0,0,132,76,0,0,84.849984,233.809812,1421927448,1421927449,60.009,165.33,0.0,0.0,0.0,0,0,0.0,0.0,0,14,15,16,15,1,1,2,,0
59.166.0.1,4405,149.171.126.2,6881,tcp,FIN,1.368787,1540,1644,31,29,4,4,-,8439.588867,9076.649414,16,18,255,255,2620656566,3028420473,96,91,0,0,7057.857807,162.226453,1421927448,1421927449,91.228798,80.48582,0.000673,0.000521,0.000152,0,0,0.0,0.0,0,13,15,16,15,10,1,5,,0
59.166.0.4,18031,149.171.126.4,6881,tcp,FIN,1.762277,1540,1644,31,29,4,4,-,6555.155762,7049.970215,16,18,255,255,1958559985,545167720,96,91,0,0,7408.422071,221.205375,1421927448,1421927449,117.461799,103.633117,0.000657,0.000509,0.000148,0,0,0.0,0.0,0,11,11,11,10,8,1,5,,0
59.166.0.2,23390,149.171.126.5,65526,tcp,FIN,1.206517,2438,18508,31,29,7,13,-,15741.17871,119656.8359,38,40,255,255,1895978360,2543416378,64,463,0,0,2014.092436,1960.936345,1421927447,1421927449,32.598353,30.923821,0.00061,0.000484,0.000126,0,0,0.0,0.0,0,6,9,9,6,1,1,1,,0
59.166.0.4,19536,149.171.126.4,6881,tcp,FIN,2.26362,1540,1644,31,29,4,4,-,5103.330078,5488.554199,16,18,255,255,4103948063,2416518664,96,91,0,0,9405.265079,281.864781,1421927447,1421927449,150.884531,133.110875,0.000866,0.00073,0.000136,0,0,0.0,0.0,0,11,11,11,10,8,1,5,,0
59.166.0.4,20247,149.171.126.4,6881,tcp,FIN,2.146873,1540,1644,31,29,4,4,-,5380.849121,5787.021484,16,18,255,255,1958562294,379553939,96,91,0,0,9061.526501,266.999,1421927447,1421927449,143.103265,126.221352,0.001295,0.001106,0.000189,0,0,0.0,0.0,0,11,11,11,10,8,1,5,,0
59.166.0.0,20588,149.171.126.4,6881,tcp,FIN,0.668363,1540,1644,31,29,4,4,-,17284.02148,18588.70117,16,18,255,255,3160656573,3270698109,96,91,0,0,3389.873168,78.090117,1421927449,1421927449,44.531332,39.285707,0.000948,0.000502,0.000446,0,0,0.0,0.0,0,14,11,11,15,12,1,4,,0
59.166.0.3,28334,149.171.126.2,80,tcp,FIN,0.020127,1052,824,31,29,2,2,http,366075.4063,294927.2188,8,10,255,255,3456460961,1329376466,132,82,1,83,182.212551,4.051052,1421927449,1421927449,2.689286,2.182,0.000615,0.000482,0.000133,0,0,1.0,0.0,0,2,1,16,7,2,1,2,,0
59.166.0.8,22076,149.171.126.2,6881,tcp,FIN,5.067167,1540,1644,31,29,4,4,-,2279.774902,2451.863281,16,18,255,255,708497675,2551626212,96,91,0,0,21520.39381,567.483625,1421927444,1421927449,337.788596,298.004875,0.001971,0.001083,0.000888,0,0,0.0,0.0,0,18,15,16,18,17,1,5,,0
59.166.0.8,23776,149.171.126.2,6881,tcp,FIN,5.16048,1540,1644,31,29,4,4,-,2238.551514,2407.528076,16,18,255,255,708499373,435779453,96,91,0,0,21008.96934,578.322125,1421927444,1421927449,343.995412,300.770344,0.154098,0.047379,0.106719,0,0,0.0,0.0,0,18,15,16,18,17,1,5,,0
59.166.0.8,29398,149.171.126.6,6881,tcp,FIN,5.226993,1540,1644,31,29,4,4,-,2210.066162,2376.892334,16,18,255,255,2041015703,2660652929,96,91,0,0,21844.46541,611.683,1421927444,1421927449,348.444462,307.437719,0.000908,0.000551,0.000357,0,0,0.0,0.0,0,18,17,18,18,17,1,11,,0
59.166.0.8,56320,149.171.126.5,6881,tcp,FIN,5.221051,2302,34406,31,29,5,15,-,3410.807373,51463.96484,30,42,255,255,2923817650,344572197,77,819,0,0,12571.0246,9666.362985,1421927444,1421927449,180.025205,127.291216,0.003039,0.00211,0.000929,0,0,0.0,0.0,0,18,9,9,18,17,1,1,,0
59.166.0.8,60438,149.171.126.2,6881,tcp,FIN,5.247152,1540,1644,31,29,4,4,-,2201.575195,2367.760742,16,18,255,255,2853886714,2662148727,96,91,0,0,21209.99676,626.228687,1421927444,1421927449,349.789075,307.59175,0.019039,0.018091,0.000948,0,0,0.0,0.0,0,18,15,16,18,17,1,5,,0
59.166.0.1,18045,149.171.126.7,6881,tcp,FIN,5.398155,1540,1644,31,29,4,4,-,2139.990234,2301.5271,16,18,255,255,2653045030,228514533,96,91,0,0,29023.93977,616.484625,1421927443,1421927449,359.849075,317.471938,0.001264,0.00113,0.000134,0,0,0.0,0.0,0,13,9,10,15,10,1,6,,0
59.166.0.1,64768,149.171.126.7,6881,tcp,FIN,5.849882,1540,1644,31,29,4,4,-,1974.740601,2123.803467,16,18,255,255,2653047751,254159667,96,91,0,0,30347.91171,653.267563,1421927443,1421927449,389.967875,344.082531,0.001048,0.000475,0.000573,0,0,0.0,0.0,0,13,9,10,15,10,1,6,,0
59.166.0.3,37508,149.171.126.3,6881,tcp,FIN,5.660509,2302,34406,31,29,5,15,-,3146.006836,47468.52344,30,42,255,255,2588850514,119978460,77,819,0,0,15990.29745,12240.36836,1421927443,1421927449,195.177032,138.048445,0.000693,0.000516,0.000177,0,0,0.0,0.0,0,5,9,9,7,4,1,2,,0
59.166.0.3,6492,149.171.126.3,6881,tcp,FIN,5.452637,2302,34406,31,29,5,15,-,3265.942627,49278.17188,30,42,255,255,3381367842,174760031,77,819,0,0,16256.60016,12397.44487,1421927443,1421927449,188.010726,130.254512,0.113109,0.112201,0.000908,0,0,0.0,0.0,0,5,9,9,7,4,1,2,,0
59.166.0.4,35902,149.171.126.8,6881,tcp,FIN,6.161645,1540,1644,31,29,4,4,-,1874.823975,2016.344727,16,18,255,255,3583818524,2238820580,96,91,0,0,25227.22191,803.331125,1421927443,1421927449,410.754388,362.388125,0.001241,0.001038,0.000203,0,0,0.0,0.0,0,11,7,9,10,8,1,3,,0
59.166.0.7,60211,149.171.126.2,6881,tcp,FIN,5.374066,1540,1644,31,29,4,4,-,2149.582764,2311.84375,16,18,255,255,3938079255,2371162534,96,91,0,0,22446.21003,549.969938,1421927443,1421927449,358.244054,311.162188,0.085027,0.084308,0.000719,0,0,0.0,0.0,0,6,15,16,6,6,1,2,,0
59.166.0.8,11411,149.171.126.6,6881,tcp,FIN,5.70414,2302,34406,31,29,5,15,-,3121.942871,47105.43359,30,42,255,255,190949223,2371450452,77,819,0,0,16231.7259,11779.18681,1421927443,1421927449,196.683138,139.096566,0.001995,0.00118,0.000815,0,0,0.0,0.0,0,18,17,18,18,17,1,11,,0
59.166.0.0,3080,149.171.126.5,6881,tcp,FIN,5.122664,1540,1644,31,29,4,4,-,2255.07666,2425.300537,16,18,255,255,2206402266,476573662,96,91,0,0,23578.33238,660.316375,1421927444,1421927449,341.4812,297.381531,0.067932,0.067175,0.000757,0,0,0.0,0.0,0,14,9,9,15,12,1,4,,0
59.166.0.5,54421,149.171.126.3,6881,tcp,FIN,5.624162,2198,34406,31,29,5,15,-,3015.560303,47775.29297,28,42,255,255,961012576,436407649,79,819,0,0,19089.30261,13390.97598,1421927444,1421927449,208.288745,135.851881,0.056035,0.054234,0.001801,0,0,0.0,0.0,0,8,9,9,9,8,1,5,,0
59.166.0.8,15305,149.171.126.6,6881,tcp,FIN,5.362077,1540,1644,31,29,4,4,-,2154.388916,2317.012451,16,18,255,255,190953130,2439855547,96,91,0,0,20896.82051,546.90425,1421927444,1421927449,357.430808,315.353656,0.001977,0.001056,0.000921,0,0,0.0,0.0,0,18,17,18,18,17,1,11,,0
59.166.0.8,40924,149.171.126.6,6881,tcp,FIN,5.216447,1540,1644,31,29,4,4,-,2214.53418,2381.697754,16,18,255,255,190951104,287932620,96,91,0,0,22115.32385,548.401375,1421927444,1421927449,347.742321,306.798406,0.001,0.000871,0.000129,0,0,0.0,0.0,0,18,17,18,18,17,1,11,,0
59.166.0.0,47128,149.171.126.2,111,udp,CON,1.969298,568,312,31,29,0,0,-,1730.565918,950.592529,4,4,0,0,0,0,142,78,0,0,760.386562,677.419375,1421927447,1421927449,537.676,479.011344,0.0,0.0,0.0,0,0,0.0,0.0,0,14,15,16,15,1,1,2,,0
59.166.0.1,1350,149.171.126.7,6881,tcp,FIN,5.764732,1540,1644,31,29,4,4,-,2003.909302,2155.174072,16,18,255,255,503465996,2402565813,96,91,0,0,30264.61905,619.240312,1421927443,1421927449,384.293946,339.03425,0.001432,0.001145,0.000287,0,0,0.0,0.0,0,13,9,10,15,10,1,6,,0
59.166.0.1,16185,149.171.126.7,6881,tcp,FIN,5.197834,1540,1644,31,29,4,4,-,2222.464111,2390.226318,16,18,255,255,503462329,2400502960,96,91,0,0,22600.75308,793.908875,1421927443,1421927449,346.481867,305.72625,0.001496,0.00048,0.001016,0,0,0.0,0.0,0,13,9,10,15,10,1,6,,0
59.166.0.3,39492,149.171.126.2,6881,tcp,FIN,5.471142,2302,34406,31,29,5,15,-,3254.896484,49111.50391,30,42,255,255,3561365786,2254430504,77,819,0,0,16152.19786,12728.86426,1421927443,1421927449,188.648862,133.429484,0.000924,0.000531,0.000393,0,0,0.0,0.0,0,5,15,16,7,4,1,2,,0
59.166.0.4,35265,149.171.126.8,6881,tcp,FIN,5.279851,1540,1644,31,29,4,4,-,2187.94043,2353.09668,16,18,255,255,1438429230,2405363731,96,91,0,0,20807.3185,633.07,1421927443,1421927449,351.968796,327.10025,0.046951,0.046245,0.000706,0,0,0.0,0.0,0,11,7,9,10,8,1,3,,0
59.166.0.7,52574,149.171.126.7,6881,tcp,FIN,5.876448,2302,34406,31,29,5,15,-,3030.401855,45724.21875,30,42,255,255,4196334602,2329747542,77,819,0,0,14717.83946,11840.79992,1421927443,1421927449,202.622593,141.664267,0.072018,0.068212,0.003806,0,0,0.0,0.0,0,6,9,10,6,6,1,1,,0
59.166.0.9,46871,149.171.126.6,6881,tcp,FIN,6.019046,1540,1644,31,29,4,4,-,1919.241089,2064.114502,16,18,255,255,3338077660,184369002,96,91,0,0,25629.41022,732.301438,1421927443,1421927449,401.224987,347.594,0.112889,0.109947,0.002942,0,0,0.0,0.0,0,5,17,18,5,5,1,5,,0
175.45.176.3,17410,149.171.126.14,111,udp,INT,4e-06,168,0,254,0,0,0,-,168000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927449,1421927449,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,1,1,Reconnaissance,1
