IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
59.166.0.2,52950,149.171.126.5,21,6,1.0,701,13,1054,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1296.0,190,3,266,3,6480000,6864000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0,Benign
59.166.0.2,52950,149.171.126.5,21,6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0,Benign
59.166.0.2,52950,149.171.126.5,21,6,1.0,1251,23,1752,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1994.0,309,5,517,6,8552000,9520000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0,Benign
59.166.0.2,52950,149.171.126.5,21,6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0,Benign
59.166.0.2,52950,149.171.126.5,21,6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
59.166.0.2,52950,149.171.126.5,21,6,1.0,2059,37,2816,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0,Benign
59.166.0.2,52950,149.171.126.5,21,6,1.0,2383,43,3234,45,24,24,24,0,0,0,31,32,106,52,52,106,2830.0,3476.0,563,9,1068,12,12760000,14984000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0,Benign
59.166.0.9,63710,149.171.126.4,143,6,4.0,843,15,1358,20,25,25,25,0,0,0,31,32,146,52,52,146,843.0,1358.0,183,3,367,4,6744000,10864000,33,2,0,0,0,50680,47784,46848,183,0,0,0,0.0,0,Benign
149.171.126.6,26948,59.166.0.6,28987,6,0.0,49906,42,1976,38,25,25,17,0,0,0,29,30,1352,52,52,1352,49906.0,1976.0,24849,19,0,0,399248000,15808000,42,0,0,2,36,14480,47784,4352,17,0,0,0,0.0,0,Benign
59.166.0.3,28419,149.171.126.3,56451,6,0.0,4014,68,60268,70,27,27,27,0,0,0,31,32,1352,52,52,1352,4014.0,60268.0,547,6,29714,27,32112000,482144000,94,0,0,0,44,44888,14480,8960,35,0,0,0,0.0,0,Benign
149.171.126.9,80,59.166.0.6,60551,6,7.0,761998,522,12480,240,25,25,17,0,0,0,29,30,1500,52,52,1500,761998.0,12480.0,380895,259,0,0,1801016704,99840000,244,0,14,0,504,7240,65160,57093,223,0,0,0,0.0,0,Benign
149.171.126.2,80,59.166.0.9,16491,6,7.0,112808,82,1872,36,25,25,17,0,0,0,29,30,1500,52,52,1500,112808.0,1872.0,56300,39,0,0,902464000,14976000,40,0,4,0,74,7240,65160,60416,236,0,0,0,0.0,0,Benign
149.171.126.1,25,59.166.0.8,4374,6,3.0,710,10,324,6,25,25,25,0,0,0,29,30,101,52,52,101,710.0,324.0,199,2,58,1,5680000,2592000,16,0,0,0,0,30408,15928,50944,199,0,0,0,0.0,0,Benign
149.171.126.5,80,59.166.0.3,43729,6,7.0,206646,146,3432,66,25,25,17,0,0,0,29,30,1500,52,52,1500,206646.0,3432.0,103219,71,0,0,1653168000,27456000,70,0,6,0,136,7240,65160,13057,51,0,0,0,0.0,0,Benign
149.171.126.2,80,59.166.0.7,21681,6,7.0,602170,414,9672,186,25,25,17,4294952,15,15,29,30,1500,52,52,1500,602170.0,9672.0,300981,205,0,0,301080000,4832000,190,0,12,0,398,7240,65160,46340,181,0,0,0,0.0,0,Benign
149.171.126.2,80,59.166.0.1,61924,6,7.0,466322,322,8112,156,25,25,17,4294952,15,15,29,30,1500,52,52,1500,466322.0,8112.0,233057,159,0,0,233160000,4056000,160,0,10,0,308,7240,65160,24835,97,0,0,0,0.0,0,Benign
149.171.126.15,80,175.45.176.3,36943,6,7.0,400,10,1086,6,17,17,17,0,0,0,252,253,463,40,40,463,400.0,1086.0,0,0,463,1,3200000,8688000,14,0,2,0,0,16383,16383,0,0,0,0,0,0.0,0,Benign
149.171.126.10,110,175.45.176.3,23365,6,2.0,2199878,1608,11212,280,25,17,25,4294921,46,46,252,253,1500,40,40,1500,2199878.0,11212.0,1099859,802,46,1,374440000,1904000,310,4,72,80,1422,16383,16383,21264,83,0,0,0,0.0,0,Benign
175.45.176.1,42994,149.171.126.17,25,6,3.0,249972,190,2132,46,25,25,17,0,0,0,62,63,1500,40,40,1500,249972.0,2132.0,124906,93,226,2,1999776000,17056000,56,2,10,6,162,16383,16383,59905,234,0,0,0,0.0,0,Benign
59.166.0.3,2363,149.171.126.0,29852,6,0.0,4014,68,60268,70,27,27,27,0,0,0,31,32,1352,52,52,1352,4014.0,60268.0,547,6,29714,27,32112000,482144000,94,0,0,0,44,44888,14480,8960,35,0,0,0,0.0,0,Benign
149.171.126.6,80,59.166.0.5,34425,6,7.0,206646,146,3536,68,25,25,17,0,0,0,29,30,1500,52,52,1500,206646.0,3536.0,103219,71,0,0,1653168000,28288000,72,0,6,0,136,7240,65160,13057,51,0,0,0,0.0,0,Benign
149.171.126.19,21,175.45.176.2,2100,6,1.0,578,8,320,8,17,17,17,0,0,0,252,253,144,40,40,144,578.0,320.0,209,2,0,0,4624000,2560000,14,2,0,0,0,16383,16383,53504,209,0,0,0,0.0,0,Benign
59.166.0.9,31460,149.171.126.7,5190,6,0.0,1064,12,2260,12,27,27,27,0,0,0,31,32,828,52,52,828,1064.0,2260.0,372,3,970,3,8512000,18080000,20,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign
175.45.176.1,65010,149.171.126.11,445,6,0.0,516,8,240,6,17,17,17,0,0,0,254,255,138,40,40,138,516.0,240.0,138,1,0,0,4128000,1920000,12,2,0,0,0,16383,16383,35328,138,0,0,0,0.0,0,Benign
149.171.126.3,80,59.166.0.1,34387,6,7.0,502322,346,8632,166,25,25,17,4294952,15,15,29,30,1500,52,52,1500,502322.0,8632.0,251057,171,0,0,251160000,4312000,170,0,10,0,332,7240,65160,45315,177,0,0,0,0.0,0,Benign
59.166.0.3,51552,149.171.126.4,27951,6,0.0,4222,72,63402,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4222.0,63402.0,547,6,31281,29,33776000,507216000,96,2,0,4,44,47784,14480,8960,35,0,0,0,0.0,0,Benign
175.45.176.3,18454,149.171.126.10,80,6,7.0,1480,28,143242,112,25,25,17,4294936,31,31,62,63,1500,40,40,1500,1480.0,143242.0,220,1,71501,53,368000,35808000,36,2,8,2,92,16383,16383,56320,220,0,0,0,0.0,0,Benign
59.166.0.7,47621,149.171.126.0,48659,6,0.0,3806,64,51314,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,51314.0,547,6,25237,25,30448000,410512000,90,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.3,48843,149.171.126.8,47346,6,0.0,4222,72,63402,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4222.0,63402.0,547,6,31281,29,33776000,507216000,96,2,0,4,44,47784,14480,8960,35,0,0,0,0.0,0,Benign
149.171.126.19,59457,175.45.176.2,37681,6,0.0,3646,8,160,4,17,17,17,0,0,0,252,253,1500,40,40,1500,3646.0,160.0,1743,2,0,0,29168000,1280000,8,2,0,0,2,16383,16383,52992,207,0,0,0,0.0,0,Benign
59.166.0.0,46469,149.171.126.1,46901,6,0.0,4014,68,60372,72,27,27,27,0,0,0,31,32,1352,52,52,1352,4014.0,60372.0,547,6,29714,27,32112000,482976000,96,0,0,0,44,44888,14480,8960,35,0,0,0,0.0,0,Benign
149.171.126.2,80,59.166.0.0,61775,6,7.0,318484,222,5408,104,25,25,17,4294952,15,15,29,30,1500,52,52,1500,318484.0,5408.0,159138,109,0,0,159240000,2704000,108,0,8,0,210,7240,65160,41474,162,0,0,0,0.0,0,Benign
149.171.126.13,80,175.45.176.1,10619,6,7.0,21754,20,240,6,17,17,17,0,0,0,252,253,1500,40,40,1500,21754.0,240.0,10797,8,0,0,174032000,1920000,10,0,2,0,14,16383,16383,11520,45,0,0,0,0.0,0,Benign
59.166.0.0,48383,149.171.126.1,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,6490,1,60,0.0,0,Benign
59.166.0.0,6101,149.171.126.0,25,6,3.0,38148,54,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,38148.0,3380.0,18602,18,958,7,305184000,27040000,66,4,2,0,24,15928,31856,43520,170,0,0,0,0.0,0,Benign
59.166.0.2,5989,149.171.126.4,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,45760,1,60,0.0,0,Benign
59.166.0.2,45635,149.171.126.8,80,6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,10136,8688,16896,66,0,0,0,0.0,0,Benign
59.166.0.7,49164,149.171.126.4,33659,6,0.0,2230,34,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14042.0,539,6,6601,10,17840000,112336000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
10.40.85.1,0,224.0.0.5,0,89,0.0,1600,25,0,0,0,0,0,4294530,437,0,1,1,64,64,0,64,1024576.0,0.0,0,0,0,0,24000,0,25,0,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
10.40.182.1,0,224.0.0.5,0,89,0.0,1600,25,0,0,0,0,0,4294530,437,0,1,1,64,64,0,64,1024576.0,0.0,0,0,0,0,24000,0,25,0,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
59.166.0.2,44832,149.171.126.6,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,2693,1,60,0.0,0,Benign
59.166.0.2,38731,149.171.126.3,80,6,7.0,19202,360,1087890,746,27,27,27,4294952,15,15,31,32,1500,52,52,1500,19202.0,1087890.0,289,1,543733,369,9600000,543944000,366,0,20,0,720,65160,7240,8448,33,0,0,0,0.0,0,Benign
149.171.126.6,80,59.166.0.3,41012,6,7.0,707998,486,11752,226,25,25,17,4294952,15,15,29,30,1500,52,52,1500,707998.0,11752.0,353895,241,0,0,353992000,5872000,230,0,14,0,468,7240,65160,26373,103,0,0,0,0.0,0,Benign
59.166.0.6,9968,149.171.126.1,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,33621,1,60,0.0,0,Benign
59.166.0.6,41179,149.171.126.4,80,6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,12640000,81344000,18,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
59.166.0.6,54553,149.171.126.9,80,6,7.0,690,4,1272,8,25,25,25,0,0,0,31,32,480,52,52,480,690.0,1272.0,293,1,480,1,5520000,10176000,8,0,4,0,0,11584,8688,9472,37,0,0,0,0.0,0,Benign
59.166.0.0,49943,149.171.126.2,48106,6,0.0,4222,72,63402,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4222.0,63402.0,547,6,31281,29,33776000,507216000,96,2,0,4,44,47784,14480,8960,35,0,0,0,0.0,0,Benign
175.45.176.0,65063,149.171.126.14,445,6,0.0,3014,12,838,10,19,19,19,0,0,0,254,255,1154,40,40,1154,3014.0,838.0,1331,2,251,1,24112000,6704000,16,4,0,0,2,16383,16383,13056,51,0,0,0,0.0,0,Benign
59.166.0.4,39948,149.171.126.1,53,17,0.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,132.0,164.0,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,14761,1,60,0.0,0,Benign
59.166.0.4,13904,149.171.126.8,80,6,7.0,1044,8,822,10,27,27,27,0,0,0,31,32,362,52,52,362,1044.0,822.0,362,1,199,1,8352000,6576000,14,2,2,0,0,7240,7240,27136,106,0,0,0,0.0,0,Benign
59.166.0.4,15762,149.171.126.9,6881,6,0.0,10960,188,447154,360,27,27,27,0,0,0,31,32,1500,52,52,1500,10960.0,447154.0,1472,17,222533,160,87680000,3577232000,230,0,4,28,286,65160,30408,49152,192,0,0,0,0.0,0,Benign
59.166.0.4,16659,149.171.126.9,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.4,17512,149.171.126.9,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.4,64492,149.171.126.9,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.4,19369,149.171.126.9,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.4,34339,149.171.126.9,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.9,33802,149.171.126.8,5190,6,0.0,1064,12,2260,12,27,27,27,0,0,0,31,32,828,52,52,828,1064.0,2260.0,372,3,970,3,8512000,18080000,20,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign
149.171.126.4,80,59.166.0.0,5794,6,7.0,761998,522,12480,240,25,25,17,4294952,15,15,29,30,1500,52,52,1500,761998.0,12480.0,380895,259,0,0,380992000,6240000,244,0,14,0,504,7240,65160,57093,223,0,0,0,0.0,0,Benign
149.171.126.6,80,59.166.0.8,12536,6,7.0,614160,422,10296,198,25,25,17,4294952,15,15,29,30,1500,52,52,1500,614160.0,10296.0,306976,209,0,0,307080000,5144000,202,0,12,0,406,7240,65160,8196,32,0,0,0,0.0,0,Benign
59.166.0.6,20116,149.171.126.6,53,17,0.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,132.0,164.0,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,60209,1,60,0.0,0,Benign
59.166.0.6,23021,149.171.126.5,80,6,7.0,1044,8,822,10,27,27,27,0,0,0,31,32,362,52,52,362,1044.0,822.0,362,1,199,1,8352000,6576000,14,2,2,0,0,7240,7240,27136,106,0,0,0,0.0,0,Benign
59.166.0.6,61146,149.171.126.6,6881,6,0.0,11272,194,447154,360,27,27,27,0,0,0,31,32,1500,52,52,1500,11272.0,447154.0,1472,17,222533,160,90176000,3577232000,236,0,4,28,286,65160,30408,49152,192,0,0,0,0.0,0,Benign
59.166.0.6,26146,149.171.126.6,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.6,27019,149.171.126.6,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.6,27913,149.171.126.6,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.6,28855,149.171.126.6,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.6,24276,149.171.126.6,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
175.45.176.3,29989,149.171.126.18,179,6,0.0,386,6,240,6,17,17,17,0,0,0,254,255,113,40,40,113,386.0,240.0,113,1,0,0,3088000,1920000,12,0,0,0,0,16383,16383,28928,113,0,0,0,0.0,0,Benign
59.166.0.0,63926,149.171.126.7,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,23571,1,60,0.0,0,Benign
59.166.0.0,1285,149.171.126.3,143,6,4.0,7818,122,14598,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7818.0,14598.0,2241,29,5631,31,62544000,116784000,222,20,4,0,2,50680,47784,49408,193,0,0,0,0.0,0,Benign
59.166.0.1,18553,149.171.126.2,53,17,0.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,132.0,164.0,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,60892,1,60,0.0,0,Benign
59.166.0.1,20153,149.171.126.0,80,6,7.0,1032,8,822,10,27,27,27,0,0,0,31,32,356,52,52,356,1032.0,822.0,356,1,199,1,8256000,6576000,14,2,2,0,0,7240,7240,25600,100,0,0,0,0.0,0,Benign
59.166.0.1,22185,149.171.126.9,6881,6,0.0,11722,202,501566,400,27,27,27,0,0,0,31,32,1500,52,52,1500,11722.0,501566.0,1541,18,249687,179,93776000,4012528000,246,0,6,28,322,65160,31856,1280,5,0,0,0,0.0,0,Benign
59.166.0.1,23122,149.171.126.9,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.1,61870,149.171.126.9,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.1,60653,149.171.126.9,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.1,25768,149.171.126.9,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.1,21294,149.171.126.9,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.3,20715,149.171.126.8,49761,6,0.0,3910,66,51314,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3910.0,51314.0,547,6,25237,25,31280000,410512000,92,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.3,22210,149.171.126.2,20307,6,0.0,2334,36,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2334.0,14042.0,539,6,6601,10,18672000,112336000,62,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
59.166.0.2,60034,149.171.126.5,5190,6,0.0,1168,14,2468,16,27,27,27,0,0,0,31,32,828,52,52,828,1168.0,2468.0,372,3,970,3,9344000,19744000,26,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign
59.166.0.6,24459,149.171.126.4,59919,6,0.0,4014,68,60268,70,27,27,27,0,0,0,31,32,1352,52,52,1352,4014.0,60268.0,547,6,29714,27,32112000,482144000,94,0,0,0,44,44888,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.6,26032,149.171.126.0,61939,6,0.0,4222,72,63402,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4222.0,63402.0,547,6,31281,29,33776000,507216000,96,2,0,4,44,47784,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.6,55714,149.171.126.6,55525,6,0.0,4118,70,60268,70,27,27,27,0,0,0,31,32,1352,52,52,1352,4118.0,60268.0,547,6,29714,27,32944000,482144000,96,0,0,0,44,44888,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.6,55061,149.171.126.3,55303,6,0.0,4222,72,63402,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4222.0,63402.0,547,6,31281,29,33776000,507216000,96,2,0,4,44,47784,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.2,27884,149.171.126.5,22,6,92.0,3728,32,5474,24,27,27,27,0,0,0,31,32,900,52,52,900,3728.0,5474.0,1340,6,2421,6,29824000,43792000,42,4,4,6,0,14480,14480,15360,60,0,0,0,0.0,0,Benign
59.166.0.2,28728,149.171.126.1,5190,6,0.0,1064,12,2260,12,27,27,27,0,0,0,31,32,828,52,52,828,1064.0,2260.0,372,3,970,3,8512000,18080000,20,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign
59.166.0.5,32412,149.171.126.1,5190,6,0.0,1920,22,4312,24,27,27,27,0,0,0,31,32,1097,52,52,1097,1920.0,4312.0,644,5,1788,5,15360000,34496000,40,0,4,0,2,13032,13032,33792,132,0,0,0,0.0,0,Benign
59.166.0.9,4950,149.171.126.7,111,17,0.0,568,4,304,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,304.0,0,0,0,0,4544000,2432000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
59.166.0.9,7434,149.171.126.7,54882,17,0.0,520,4,304,4,0,0,0,0,0,0,31,32,144,52,52,144,520.0,304.0,0,0,0,0,4160000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
59.166.0.9,8791,149.171.126.7,7225,6,0.0,4208,28,3080,30,27,27,27,0,0,0,31,32,736,52,52,736,4208.0,3080.0,1684,6,1068,6,33664000,24640000,36,18,2,2,0,14480,14480,37888,148,0,0,0,0.0,0,Benign
59.166.0.4,2647,149.171.126.5,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,45042,1,60,0.0,0,Benign
175.45.176.2,35066,149.171.126.16,25,6,0.0,12884,28,1840,24,27,27,19,4294952,15,15,62,63,1500,40,40,1500,12884.0,1840.0,6266,10,712,7,6440000,920000,42,2,0,0,8,16383,16383,31232,122,0,0,0,0.0,0,Benign
59.166.0.4,4335,149.171.126.2,25,6,3.0,37484,52,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,37484.0,3380.0,18270,17,958,7,299872000,27040000,66,2,2,0,24,15928,30408,24064,94,0,0,0,0.0,0,Benign
59.166.0.1,48676,149.171.126.9,5190,6,0.0,1168,14,2364,14,27,27,27,0,0,0,31,32,828,52,52,828,1168.0,2364.0,372,3,970,3,9344000,18912000,24,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign
59.166.0.2,43950,149.171.126.2,53,17,0.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,132.0,164.0,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,3595,1,60,0.0,0,Benign
59.166.0.2,7775,149.171.126.4,80,6,7.0,1044,8,822,10,27,27,27,0,0,0,31,32,362,52,52,362,1044.0,822.0,362,1,199,1,8352000,6576000,14,2,2,0,0,7240,7240,27136,106,0,0,0,0.0,0,Benign
59.166.0.2,39530,149.171.126.3,6881,6,0.0,10960,188,447154,360,27,27,27,0,0,0,31,32,1500,52,52,1500,10960.0,447154.0,1472,17,222533,160,87680000,3577232000,230,0,4,28,286,65160,30408,49152,192,0,0,0,0.0,0,Benign
59.166.0.2,10685,149.171.126.3,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.2,11621,149.171.126.3,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.2,40259,149.171.126.3,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.2,13554,149.171.126.3,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.2,44688,149.171.126.3,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
59.166.0.1,45614,149.171.126.4,5190,6,0.0,1168,14,2364,14,27,27,27,0,0,0,31,32,828,52,52,828,1168.0,2364.0,372,3,970,3,9344000,18912000,24,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign
59.166.0.1,9945,149.171.126.2,8608,6,0.0,3910,66,51314,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3910.0,51314.0,547,6,25237,25,31280000,410512000,92,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
59.166.0.1,41436,149.171.126.2,39237,6,0.0,2230,34,14042,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14042.0,539,6,6601,10,17840000,112336000,60,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
